year mon day PCx PCy phase Amp(nrm) Amp(non-nrm)
2001 05 14  0.207 -0.710 7  0.739  236.3
2001 05 15  0.394 -0.723 7  0.823  259.9
2001 05 16  0.581 -0.712 7  0.919  286.0
2001 05 17  0.763 -0.676 8  1.019  313.0
2001 05 18  0.934 -0.614 8  1.118  339.0
2001 05 19  1.088 -0.526 8  1.208  362.9
2001 05 20  1.218 -0.415 8  1.287  383.5
2001 05 21  1.321 -0.282 8  1.350  400.2
2001 05 22  1.391 -0.130 8  1.397  412.6
2001 05 23  1.425  0.035 1  1.425  420.8
2001 05 24  1.421  0.211 1  1.437  425.0
2001 05 25  1.379  0.393 1  1.433  426.0
2001 05 26  1.297  0.573 1  1.418  424.9
2001 05 27  1.178  0.749 1  1.396  422.9
2001 05 28  1.024  0.913 1  1.372  421.4
2001 05 29  0.840  1.061 2  1.353  421.7
2001 05 30  0.630  1.188 2  1.344  424.8
2001 05 31  0.400  1.289 2  1.350  431.1
2001 06 01  0.156  1.363 2  1.371  440.6
2001 06 02 -0.095  1.405 3  1.408  452.5
2001 06 03 -0.344  1.414 3  1.455  465.8
2001 06 04 -0.586  1.389 3  1.508  479.1
2001 06 05 -0.813  1.332 3  1.561  491.1
2001 06 06 -1.018  1.244 3  1.607  500.3
2001 06 07 -1.196  1.126 4  1.643  505.8
2001 06 08 -1.342  0.983 4  1.664  506.9
2001 06 09 -1.452  0.819 4  1.667  503.0
2001 06 10 -1.524  0.637 4  1.652  494.3
2001 06 11 -1.556  0.444 4  1.618  481.0
2001 06 12 -1.549  0.245 4  1.568  463.9
2001 06 13 -1.504  0.045 4  1.504  444.0
2001 06 14 -1.423 -0.151 5  1.431  422.8
2001 06 15 -1.311 -0.337 5  1.353  401.7
2001 06 16 -1.172 -0.509 5  1.278  382.6
2001 06 17 -1.012 -0.663 5  1.210  367.0
2001 06 18 -0.836 -0.797 5  1.155  355.8
2001 06 19 -0.652 -0.908 6  1.118  349.7
2001 06 20 -0.466 -0.995 6  1.098  348.2
2001 06 21 -0.283 -1.057 6  1.095  350.2
2001 06 22 -0.109 -1.097 6  1.102  354.1
2001 06 23  0.050 -1.114 7  1.115  358.5
2001 06 24  0.191 -1.112 7  1.128  361.9
2001 06 25  0.311 -1.092 7  1.135  363.0
2001 06 26  0.407 -1.059 7  1.135  361.1
2001 06 27  0.480 -1.015 7  1.123  355.9
2001 06 28  0.529 -0.965 7  1.101  347.4
2001 06 29  0.556 -0.912 7  1.068  336.0
2001 06 30  0.565 -0.857 7  1.027  322.2
2001 07 01  0.558 -0.805 7  0.980  306.9
2001 07 02  0.540 -0.757 7  0.930  291.0
2001 07 03  0.516 -0.713 7  0.880  275.3
2001 07 04  0.490 -0.675 7  0.834  260.9
2001 07 05  0.467 -0.642 7  0.794  248.2
2001 07 06  0.451 -0.612 7  0.760  237.7
2001 07 07  0.445 -0.585 7  0.735  229.4
2001 07 08  0.453 -0.556 7  0.717  223.3
2001 07 09  0.476 -0.524 7  0.708  219.5
2001 07 10  0.515 -0.485 8  0.708  217.9
2001 07 11  0.569 -0.436 8  0.717  219.0
2001 07 12  0.636 -0.375 8  0.739  223.2
2001 07 13  0.713 -0.298 8  0.773  231.4
2001 07 14  0.796 -0.205 8  0.822  244.1
2001 07 15  0.880 -0.092 8  0.885  261.6
2001 07 16  0.960  0.038 1  0.961  283.6
2001 07 17  1.029  0.186 1  1.045  309.4
2001 07 18  1.081  0.349 1  1.136  338.2
2001 07 19  1.111  0.526 1  1.229  368.8
2001 07 20  1.113  0.710 1  1.320  400.1
2001 07 21  1.083  0.898 1  1.407  431.0
2001 07 22  1.018  1.085 2  1.488  460.4
2001 07 23  0.916  1.262 2  1.560  487.8
2001 07 24  0.776  1.426 2  1.623  512.5
2001 07 25  0.599  1.567 2  1.678  534.2
2001 07 26  0.389  1.681 2  1.726  552.7
2001 07 27  0.148  1.762 2  1.768  568.2
2001 07 28 -0.117  1.804 3  1.807  581.1
2001 07 29 -0.399  1.803 3  1.846  591.6
2001 07 30 -0.690  1.757 3  1.887  600.5
2001 07 31 -0.982  1.663 3  1.931  608.3
2001 08 01 -1.264  1.523 3  1.979  615.7
2001 08 02 -1.529  1.338 4  2.031  623.4
2001 08 03 -1.766  1.110 4  2.086  631.8
2001 08 04 -1.968  0.844 4  2.142  641.3
2001 08 05 -2.128  0.547 4  2.197  652.2
2001 08 06 -2.238  0.226 4  2.250  664.6
2001 08 07 -2.295 -0.112 5  2.298  678.4
2001 08 08 -2.296 -0.457 5  2.341  693.3
2001 08 09 -2.239 -0.800 5  2.377  709.1
2001 08 10 -2.125 -1.133 5  2.408  725.3
2001 08 11 -1.957 -1.445 5  2.433  741.4
2001 08 12 -1.740 -1.728 5  2.452  756.6
2001 08 13 -1.479 -1.974 6  2.467  770.4
2001 08 14 -1.182 -2.176 6  2.477  782.0
2001 08 15 -0.858 -2.330 6  2.483  790.8
2001 08 16 -0.515 -2.430 6  2.484  796.0
2001 08 17 -0.164 -2.474 6  2.480  797.1
2001 08 18  0.184 -2.462 7  2.469  793.6
2001 08 19  0.521 -2.394 7  2.450  785.2
2001 08 20  0.837 -2.274 7  2.423  771.7
2001 08 21  1.123 -2.104 7  2.385  753.4
2001 08 22  1.371 -1.891 7  2.336  730.6
2001 08 23  1.577 -1.642 7  2.277  703.9
2001 08 24  1.735 -1.364 8  2.207  674.4
2001 08 25  1.844 -1.066 8  2.130  643.2
2001 08 26  1.902 -0.755 8  2.047  611.7
2001 08 27  1.910 -0.443 8  1.961  581.6
2001 08 28  1.872 -0.136 8  1.877  554.3
2001 08 29  1.791  0.157 1  1.798  531.1
2001 08 30  1.673  0.429 1  1.727  512.8
2001 08 31  1.526  0.674 1  1.668  499.7
2001 09 01  1.355  0.886 1  1.619  491.1
2001 09 02  1.171  1.063 1  1.581  486.0
2001 09 03  0.980  1.202 2  1.550  482.6
2001 09 04  0.790  1.302 2  1.523  479.4
2001 09 05  0.610  1.366 2  1.496  474.6
2001 09 06  0.445  1.394 2  1.463  467.1
2001 09 07  0.301  1.391 2  1.423  456.0
2001 09 08  0.181  1.361 2  1.373  440.9
2001 09 09  0.088  1.309 2  1.312  421.8
2001 09 10  0.024  1.242 2  1.242  399.3
2001 09 11 -0.014  1.164 3  1.164  374.3
2001 09 12 -0.026  1.082 3  1.083  348.1
2001 09 13 -0.016  1.002 3  1.002  322.1
2001 09 14  0.010  0.927 2  0.927  298.0
2001 09 15  0.049  0.862 2  0.863  277.5
2001 09 16  0.092  0.809 2  0.814  261.7
2001 09 17  0.135  0.771 2  0.783  251.1
2001 09 18  0.171  0.747 2  0.767  245.5
2001 09 19  0.195  0.737 2  0.762  243.9
2001 09 20  0.200  0.739 2  0.765  244.8
2001 09 21  0.185  0.749 2  0.772  247.0
2001 09 22  0.145  0.764 2  0.778  249.5
2001 09 23  0.079  0.780 2  0.784  251.9
2001 09 24 -0.011  0.791 3  0.791  254.4
2001 09 25 -0.125  0.793 3  0.802  257.6
2001 09 26 -0.258  0.780 3  0.822  262.3
2001 09 27 -0.407  0.750 3  0.853  269.4
2001 09 28 -0.566  0.698 3  0.898  279.7
2001 09 29 -0.728  0.621 4  0.957  293.4
2001 09 30 -0.885  0.520 4  1.027  310.3
2001 10 01 -1.032  0.393 4  1.104  329.8
2001 10 02 -1.161  0.243 4  1.186  351.3
2001 10 03 -1.264  0.071 4  1.266  373.8
2001 10 04 -1.337 -0.118 5  1.342  396.5
2001 10 05 -1.375 -0.319 5  1.411  418.5
2001 10 06 -1.373 -0.526 5  1.471  439.2
2001 10 07 -1.332 -0.732 5  1.520  458.2
2001 10 08 -1.250 -0.929 5  1.558  474.8
2001 10 09 -1.129 -1.112 5  1.585  488.9
2001 10 10 -0.973 -1.273 6  1.602  500.0
2001 10 11 -0.786 -1.405 6  1.610  507.8
2001 10 12 -0.575 -1.502 6  1.608  512.0
2001 10 13 -0.346 -1.562 6  1.599  512.4
2001 10 14 -0.108 -1.579 6  1.583  508.8
2001 10 15  0.130 -1.554 7  1.559  501.2
2001 10 16  0.361 -1.486 7  1.529  489.4
2001 10 17  0.575 -1.376 7  1.491  473.9
2001 10 18  0.765 -1.229 7  1.448  455.1
2001 10 19  0.925 -1.048 7  1.398  433.8
2001 10 20  1.049 -0.840 8  1.344  411.1
2001 10 21  1.134 -0.613 8  1.289  388.3
2001 10 22  1.176 -0.372 8  1.234  367.3
2001 10 23  1.176 -0.128 8  1.183  349.6
2001 10 24  1.135  0.112 1  1.141  337.0
2001 10 25  1.056  0.340 1  1.109  330.3
2001 10 26  0.943  0.548 1  1.091  329.4
2001 10 27  0.801  0.731 1  1.085  333.5
2001 10 28  0.639  0.882 2  1.089  340.6
2001 10 29  0.462  0.999 2  1.100  348.8
2001 10 30  0.278  1.077 2  1.113  356.0
2001 10 31  0.096  1.117 2  1.121  360.4
2001 11 01 -0.078  1.120 3  1.122  360.8
2001 11 02 -0.237  1.086 3  1.112  356.2
2001 11 03 -0.374  1.021 3  1.087  346.3
2001 11 04 -0.486  0.927 3  1.047  330.9
2001 11 05 -0.568  0.812 3  0.991  310.4
2001 11 06 -0.620  0.681 3  0.921  285.4
2001 11 07 -0.640  0.541 4  0.838  256.8
2001 11 08 -0.630  0.398 4  0.745  225.7
2001 11 09 -0.591  0.260 4  0.646  193.5
2001 11 10 -0.528  0.131 4  0.544  161.4
2001 11 11 -0.445  0.017 4  0.445  131.4
2001 11 12 -0.347 -0.077 5  0.355  105.3
2001 11 13 -0.240 -0.149 5  0.282   85.5
2001 11 14 -0.130 -0.197 6  0.236   74.1
2001 11 15 -0.022 -0.221 6  0.222   71.3
2001 11 16  0.076 -0.220 7  0.233   74.2
2001 11 17  0.162 -0.197 7  0.255   79.3
2001 11 18  0.230 -0.155 8  0.277   84.1
2001 11 19  0.277 -0.097 8  0.293   87.4
2001 11 20  0.301 -0.028 8  0.302   89.3
2001 11 21  0.301  0.047 1  0.305   90.3
2001 11 22  0.279  0.123 1  0.305   91.3
2001 11 23  0.234  0.195 1  0.305   93.3
2001 11 24  0.170  0.258 2  0.309   97.0
2001 11 25  0.091  0.308 2  0.321  102.6
2001 11 26 -0.000  0.342 3  0.342  109.9
2001 11 27 -0.098  0.356 3  0.369  118.1
2001 11 28 -0.196  0.350 3  0.401  126.7
2001 11 29 -0.291  0.323 3  0.435  134.8
2001 11 30 -0.377  0.275 4  0.467  142.2
2001 12 01 -0.450  0.208 4  0.495  148.6
2001 12 02 -0.505  0.124 4  0.520  154.2
2001 12 03 -0.539  0.027 4  0.540  159.3
2001 12 04 -0.550 -0.078 5  0.556  164.4
2001 12 05 -0.538 -0.189 5  0.570  170.0
2001 12 06 -0.502 -0.299 5  0.584  176.6
2001 12 07 -0.444 -0.404 5  0.600  184.3
2001 12 08 -0.365 -0.499 6  0.618  193.3
2001 12 09 -0.270 -0.581 6  0.641  203.1
2001 12 10 -0.162 -0.646 6  0.666  213.2
2001 12 11 -0.047 -0.692 6  0.693  222.8
2001 12 12  0.070 -0.716 7  0.720  231.2
2001 12 13  0.184 -0.719 7  0.743  237.6
2001 12 14  0.289 -0.702 7  0.759  241.3
2001 12 15  0.380 -0.665 7  0.766  241.6
2001 12 16  0.454 -0.612 7  0.762  238.0
2001 12 17  0.506 -0.546 7  0.744  230.4
2001 12 18  0.534 -0.471 8  0.712  218.5
2001 12 19  0.537 -0.392 8  0.665  202.4
2001 12 20  0.515 -0.314 8  0.603  182.4
2001 12 21  0.469 -0.241 8  0.528  158.7
2001 12 22  0.403 -0.178 8  0.441  132.1
2001 12 23  0.320 -0.129 8  0.345  103.2
2001 12 24  0.225 -0.097 8  0.245   73.4
2001 12 25  0.124 -0.084 8  0.149   45.4
2001 12 26  0.022 -0.090 7  0.093   29.6
2001 12 27 -0.073 -0.116 6  0.137   43.0
2001 12 28 -0.157 -0.159 6  0.224   69.0
2001 12 29 -0.223 -0.218 5  0.312   96.1
2001 12 30 -0.267 -0.288 6  0.393  121.6
2001 12 31 -0.286 -0.364 6  0.463  144.4
2002 01 01 -0.276 -0.443 6  0.522  164.0
2002 01 02 -0.238 -0.516 6  0.569  180.4
2002 01 03 -0.172 -0.581 6  0.606  193.5
2002 01 04 -0.081 -0.629 6  0.635  203.8
2002 01 05  0.031 -0.658 7  0.659  211.9
2002 01 06  0.160 -0.663 7  0.682  218.3
2002 01 07  0.299 -0.640 7  0.707  224.0
2002 01 08  0.441 -0.589 7  0.736  229.7
2002 01 09  0.579 -0.508 8  0.770  236.4
2002 01 10  0.705 -0.399 8  0.810  244.4
2002 01 11  0.813 -0.264 8  0.854  254.4
2002 01 12  0.895 -0.107 8  0.901  266.4
2002 01 13  0.948  0.067 1  0.950  280.5
2002 01 14  0.966  0.253 1  0.999  296.5
2002 01 15  0.948  0.444 1  1.047  314.1
2002 01 16  0.893  0.633 1  1.094  332.9
2002 01 17  0.801  0.813 2  1.142  352.6
2002 01 18  0.677  0.978 2  1.190  372.7
2002 01 19  0.522  1.123 2  1.238  392.6
2002 01 20  0.345  1.241 2  1.288  411.9
2002 01 21  0.150  1.330 2  1.338  429.9
2002 01 22 -0.056  1.386 3  1.387  445.9
2002 01 23 -0.263  1.408 3  1.432  459.3
2002 01 24 -0.465  1.395 3  1.471  469.3
2002 01 25 -0.654  1.351 3  1.501  475.3
2002 01 26 -0.825  1.276 3  1.519  477.0
2002 01 27 -0.970  1.174 3  1.523  473.9
2002 01 28 -1.086  1.051 4  1.511  465.9
2002 01 29 -1.170  0.911 4  1.483  452.9
2002 01 30 -1.220  0.760 4  1.437  435.2
2002 01 31 -1.236  0.604 4  1.375  413.1
2002 02 01 -1.218  0.447 4  1.298  387.3
2002 02 02 -1.171  0.296 4  1.208  358.5
2002 02 03 -1.097  0.154 4  1.107  327.5
2002 02 04 -1.000  0.026 4  1.000  295.2
2002 02 05 -0.885 -0.086 5  0.889  262.7
2002 02 06 -0.758 -0.179 5  0.779  231.2
2002 02 07 -0.625 -0.253 5  0.674  201.5
2002 02 08 -0.489 -0.308 5  0.578  175.0
2002 02 09 -0.356 -0.344 5  0.495  152.5
2002 02 10 -0.230 -0.363 6  0.429  134.9
2002 02 11 -0.114 -0.367 6  0.384  122.6
2002 02 12 -0.011 -0.358 6  0.359  115.3
2002 02 13  0.078 -0.341 7  0.349  111.9
2002 02 14  0.151 -0.317 7  0.351  111.1
2002 02 15  0.209 -0.289 7  0.356  111.5
2002 02 16  0.252 -0.261 7  0.362  112.0
2002 02 17  0.281 -0.234 8  0.366  112.0
2002 02 18  0.299 -0.212 8  0.366  111.4
2002 02 19  0.307 -0.195 8  0.363  110.1
2002 02 20  0.307 -0.185 8  0.358  108.3
2002 02 21  0.302 -0.182 8  0.353  106.7
2002 02 22  0.294 -0.187 8  0.349  105.6
2002 02 23  0.285 -0.200 8  0.348  105.8
2002 02 24  0.276 -0.219 8  0.352  107.7
2002 02 25  0.269 -0.244 8  0.363  111.6
2002 02 26  0.265 -0.273 7  0.380  117.5
2002 02 27  0.263 -0.305 7  0.403  125.1
2002 02 28  0.265 -0.338 7  0.429  133.9
2002 03 01  0.270 -0.370 7  0.458  143.3
2002 03 02  0.278 -0.401 7  0.488  152.8
2002 03 03  0.287 -0.428 7  0.515  161.6
2002 03 04  0.296 -0.450 7  0.539  169.2
2002 03 05  0.306 -0.467 7  0.558  175.1
2002 03 06  0.313 -0.477 7  0.570  179.0
2002 03 07  0.319 -0.479 7  0.575  180.5
2002 03 08  0.321 -0.474 7  0.572  179.4
2002 03 09  0.318 -0.462 7  0.561  175.7
2002 03 10  0.311 -0.442 7  0.540  169.2
2002 03 11  0.299 -0.415 7  0.512  160.1
2002 03 12  0.282 -0.382 7  0.475  148.5
2002 03 13  0.260 -0.344 7  0.432  134.7
2002 03 14  0.234 -0.302 7  0.382  119.1
2002 03 15  0.203 -0.256 7  0.327  101.8
2002 03 16  0.169 -0.208 7  0.268   83.5
2002 03 17  0.134 -0.159 7  0.207   64.5
2002 03 18  0.097 -0.109 7  0.146   45.2
2002 03 19  0.059 -0.060 7  0.085   26.2
2002 03 20  0.023 -0.013 8  0.027    8.0
2002 03 21 -0.012  0.031 3  0.033   10.6
2002 03 22 -0.044  0.073 3  0.085   26.7
2002 03 23 -0.073  0.110 3  0.132   41.5
2002 03 24 -0.098  0.144 3  0.174   54.5
2002 03 25 -0.119  0.172 3  0.210   65.7
2002 03 26 -0.136  0.196 3  0.238   74.7
2002 03 27 -0.149  0.214 3  0.260   81.6
2002 03 28 -0.157  0.226 3  0.275   86.2
2002 03 29 -0.162  0.232 3  0.283   88.5
2002 03 30 -0.162  0.231 3  0.283   88.5
2002 03 31 -0.159  0.224 3  0.275   86.1
2002 04 01 -0.152  0.211 3  0.260   81.4
2002 04 02 -0.141  0.192 3  0.238   74.5
2002 04 03 -0.126  0.167 3  0.209   65.3
2002 04 04 -0.107  0.136 3  0.173   54.0
2002 04 05 -0.084  0.101 3  0.131   40.7
2002 04 06 -0.055  0.062 3  0.083   25.7
2002 04 07 -0.021  0.021 4  0.030    9.1
2002 04 08  0.018 -0.021 7  0.028    8.8
2002 04 09  0.064 -0.062 8  0.089   27.5
2002 04 10  0.115 -0.100 8  0.153   46.8
2002 04 11  0.172 -0.133 8  0.217   66.4
2002 04 12  0.233 -0.159 8  0.282   85.7
2002 04 13  0.297 -0.176 8  0.345  104.4
2002 04 14  0.364 -0.181 8  0.406  122.1
2002 04 15  0.430 -0.173 8  0.464  138.7
2002 04 16  0.494 -0.151 8  0.516  153.7
2002 04 17  0.552 -0.114 8  0.564  167.0
2002 04 18  0.602 -0.060 8  0.605  178.8
2002 04 19  0.640  0.008 1  0.640  189.1
2002 04 20  0.664  0.091 1  0.670  198.1
2002 04 21  0.670  0.186 1  0.695  206.5
2002 04 22  0.655  0.292 1  0.717  214.9
2002 04 23  0.617  0.405 1  0.738  224.0
2002 04 24  0.555  0.522 1  0.762  234.7
2002 04 25  0.468  0.639 2  0.792  247.6
2002 04 26  0.356  0.750 2  0.831  263.2
2002 04 27  0.220  0.853 2  0.881  281.8
2002 04 28  0.062  0.941 2  0.943  303.1
2002 04 29 -0.115  1.011 3  1.017  326.8
2002 04 30 -0.307  1.058 3  1.102  352.2
2002 05 01 -0.510  1.080 3  1.194  378.5
2002 05 02 -0.716  1.073 3  1.290  404.7
2002 05 03 -0.922  1.036 3  1.386  430.0
2002 05 04 -1.119  0.967 4  1.479  453.6
2002 05 05 -1.301  0.867 4  1.563  474.6
2002 05 06 -1.461  0.738 4  1.637  492.3
2002 05 07 -1.594  0.581 4  1.697  506.3
2002 05 08 -1.694  0.399 4  1.740  516.2
2002 05 09 -1.755  0.198 4  1.766  522.0
2002 05 10 -1.775 -0.018 5  1.775  523.8
2002 05 11 -1.749 -0.242 5  1.766  522.1
2002 05 12 -1.678 -0.470 5  1.742  517.7
2002 05 13 -1.560 -0.693 5  1.707  511.6
2002 05 14 -1.398 -0.906 5  1.666  505.1
2002 05 15 -1.194 -1.102 5  1.625  499.7
2002 05 16 -0.953 -1.274 6  1.591  497.0
2002 05 17 -0.678 -1.419 6  1.573  498.3
2002 05 18 -0.377 -1.530 6  1.576  504.5
2002 05 19 -0.057 -1.604 6  1.605  516.2
2002 05 20  0.275 -1.639 7  1.661  533.1
2002 05 21  0.610 -1.631 7  1.741  554.5
2002 05 22  0.941 -1.581 7  1.839  579.2
2002 05 23  1.259 -1.488 7  1.949  605.9
2002 05 24  1.556 -1.355 8  2.063  633.1
2002 05 25  1.825 -1.184 8  2.175  659.5
2002 05 26  2.059 -0.977 8  2.279  684.1
2002 05 27  2.252 -0.740 8  2.370  706.0
2002 05 28  2.398 -0.478 8  2.445  724.4
2002 05 29  2.494 -0.196 8  2.502  738.9
2002 05 30  2.537  0.099 1  2.539  749.4
2002 05 31  2.523  0.401 1  2.555  755.8
2002 06 01  2.453  0.702 1  2.552  758.5
2002 06 02  2.327  0.996 1  2.531  757.8
2002 06 03  2.145  1.274 1  2.495  754.3
2002 06 04  1.912  1.531 1  2.449  748.9
2002 06 05  1.630  1.759 2  2.398  742.6
2002 06 06  1.305  1.952 2  2.348  736.3
2002 06 07  0.942  2.104 2  2.305  731.4
2002 06 08  0.550  2.210 2  2.277  728.9
2002 06 09  0.135  2.266 2  2.270  729.9
2002 06 10 -0.292  2.270 3  2.289  735.1
2002 06 11 -0.723  2.219 3  2.334  744.9
2002 06 12 -1.147  2.114 3  2.405  759.3
2002 06 13 -1.553  1.954 3  2.496  777.9
2002 06 14 -1.932  1.744 4  2.602  799.7
2002 06 15 -2.273  1.486 4  2.715  823.6
2002 06 16 -2.566  1.186 4  2.827  848.1
2002 06 17 -2.804  0.851 4  2.930  871.8
2002 06 18 -2.979  0.490 4  3.019  893.3
2002 06 19 -3.085  0.111 4  3.087  911.3
2002 06 20 -3.119 -0.275 5  3.131  924.8
2002 06 21 -3.078 -0.659 5  3.148  933.0
2002 06 22 -2.964 -1.030 5  3.138  935.4
2002 06 23 -2.779 -1.377 5  3.101  932.0
2002 06 24 -2.528 -1.690 5  3.041  923.0
2002 06 25 -2.218 -1.961 5  2.961  909.0
2002 06 26 -1.859 -2.182 6  2.867  890.8
2002 06 27 -1.461 -2.348 6  2.765  869.5
2002 06 28 -1.036 -2.454 6  2.663  846.2
2002 06 29 -0.597 -2.498 6  2.568  822.3
2002 06 30 -0.157 -2.479 6  2.484  798.6
2002 07 01  0.270 -2.401 7  2.416  776.2
2002 07 02  0.673 -2.266 7  2.364  755.4
2002 07 03  1.041 -2.082 7  2.328  736.6
2002 07 04  1.365 -1.854 7  2.302  719.5
2002 07 05  1.636 -1.591 8  2.282  703.6
2002 07 06  1.851 -1.304 8  2.264  688.6
2002 07 07  2.006 -1.000 8  2.241  673.8
2002 07 08  2.101 -0.691 8  2.212  658.8
2002 07 09  2.138 -0.385 8  2.173  643.2
2002 07 10  2.122 -0.092 8  2.124  627.1
2002 07 11  2.058  0.183 1  2.066  610.3
2002 07 12  1.954  0.431 1  2.001  593.3
2002 07 13  1.819  0.650 1  1.931  576.1
2002 07 14  1.660  0.837 1  1.859  559.0
2002 07 15  1.488  0.989 1  1.786  542.2
2002 07 16  1.310  1.108 1  1.716  525.8
2002 07 17  1.134  1.195 2  1.648  509.7
2002 07 18  0.967  1.253 2  1.583  493.8
2002 07 19  0.813  1.286 2  1.521  478.1
2002 07 20  0.676  1.298 2  1.463  462.5
2002 07 21  0.556  1.293 2  1.407  447.0
2002 07 22  0.454  1.276 2  1.354  431.5
2002 07 23  0.367  1.250 2  1.303  416.3
2002 07 24  0.292  1.219 2  1.253  401.4
2002 07 25  0.226  1.185 2  1.206  386.8
2002 07 26  0.164  1.148 2  1.160  372.4
2002 07 27  0.100  1.110 2  1.115  358.3
2002 07 28  0.031  1.070 2  1.070  344.2
2002 07 29 -0.047  1.025 3  1.026  330.0
2002 07 30 -0.137  0.974 3  0.984  315.8
2002 07 31 -0.241  0.914 3  0.945  302.4
2002 08 01 -0.359  0.842 3  0.915  290.7
2002 08 02 -0.489  0.755 3  0.900  282.4
2002 08 03 -0.629  0.651 3  0.905  279.9
2002 08 04 -0.775  0.529 4  0.938  285.0
2002 08 05 -0.921  0.388 4  0.999  299.0
2002 08 06 -1.061  0.228 4  1.085  321.7
2002 08 07 -1.189  0.052 4  1.191  351.5
2002 08 08 -1.299 -0.139 5  1.307  386.1
2002 08 09 -1.384 -0.339 5  1.425  422.9
2002 08 10 -1.439 -0.545 5  1.539  459.5
2002 08 11 -1.460 -0.749 5  1.641  493.6
2002 08 12 -1.442 -0.946 5  1.725  523.2
2002 08 13 -1.387 -1.128 5  1.788  546.9
2002 08 14 -1.292 -1.289 5  1.825  563.4
2002 08 15 -1.161 -1.423 6  1.837  571.8
2002 08 16 -0.998 -1.524 6  1.821  571.7
2002 08 17 -0.807 -1.587 6  1.781  563.2
2002 08 18 -0.595 -1.610 6  1.716  546.7
2002 08 19 -0.371 -1.590 6  1.632  522.8
2002 08 20 -0.142 -1.527 6  1.534  492.9
2002 08 21  0.083 -1.424 7  1.426  458.4
2002 08 22  0.295 -1.282 7  1.316  421.5
2002 08 23  0.488 -1.108 7  1.211  384.4
2002 08 24  0.653 -0.908 7  1.118  349.7
2002 08 25  0.785 -0.688 8  1.043  320.3
2002 08 26  0.879 -0.457 8  0.991  298.3
2002 08 27  0.935 -0.224 8  0.961  285.2
2002 08 28  0.950  0.003 1  0.950  280.6
2002 08 29  0.927  0.216 1  0.952  282.4
2002 08 30  0.869  0.406 1  0.959  287.8
2002 08 31  0.780  0.568 1  0.964  293.7
2002 09 01  0.666  0.695 2  0.962  297.6
2002 09 02  0.534  0.784 2  0.949  297.4
2002 09 03  0.393  0.833 2  0.921  292.0
2002 09 04  0.250  0.842 2  0.878  280.7
2002 09 05  0.114  0.812 2  0.820  263.3
2002 09 06 -0.009  0.747 3  0.747  240.1
2002 09 07 -0.111  0.650 3  0.660  211.7
2002 09 08 -0.187  0.529 3  0.561  179.0
2002 09 09 -0.234  0.391 3  0.455  143.4
2002 09 10 -0.248  0.242 4  0.347  107.0
2002 09 11 -0.230  0.092 4  0.248   74.1
2002 09 12 -0.181 -0.053 5  0.188   56.0
2002 09 13 -0.103 -0.184 6  0.211   66.4
2002 09 14 -0.000 -0.295 6  0.295   94.9
2002 09 15  0.121 -0.381 7  0.399  127.5
2002 09 16  0.254 -0.437 7  0.505  159.3
2002 09 17  0.392 -0.461 7  0.605  188.0
2002 09 18  0.527 -0.452 8  0.694  212.8
2002 09 19  0.652 -0.410 8  0.770  233.2
2002 09 20  0.759 -0.339 8  0.831  249.1
2002 09 21  0.843 -0.240 8  0.877  260.5
2002 09 22  0.898 -0.121 8  0.906  267.9
2002 09 23  0.921  0.014 1  0.921  271.8
2002 09 24  0.908  0.158 1  0.922  272.9
2002 09 25  0.860  0.304 1  0.912  272.0
2002 09 26  0.776  0.444 1  0.894  270.0
2002 09 27  0.660  0.572 1  0.874  268.0
2002 09 28  0.515  0.682 2  0.854  266.8
2002 09 29  0.345  0.768 2  0.842  267.2
2002 09 30  0.157  0.827 2  0.842  269.9
2002 10 01 -0.043  0.855 3  0.856  275.1
2002 10 02 -0.247  0.850 3  0.885  283.0
2002 10 03 -0.449  0.813 3  0.929  293.2
2002 10 04 -0.640  0.745 3  0.983  305.3
2002 10 05 -0.816  0.649 4  1.043  318.7
2002 10 06 -0.969  0.528 4  1.104  332.7
2002 10 07 -1.096  0.386 4  1.162  346.5
2002 10 08 -1.191  0.230 4  1.213  359.3
2002 10 09 -1.253  0.064 4  1.255  370.5
2002 10 10 -1.280 -0.104 5  1.284  379.3
2002 10 11 -1.272 -0.270 5  1.300  385.3
2002 10 12 -1.229 -0.427 5  1.301  387.9
2002 10 13 -1.154 -0.570 5  1.287  386.8
2002 10 14 -1.050 -0.694 5  1.259  381.9
2002 10 15 -0.920 -0.797 5  1.217  373.4
2002 10 16 -0.769 -0.875 6  1.165  361.4
2002 10 17 -0.601 -0.926 6  1.104  346.6
2002 10 18 -0.422 -0.950 6  1.039  329.9
2002 10 19 -0.235 -0.946 6  0.975  312.2
2002 10 20 -0.047 -0.917 6  0.918  295.1
2002 10 21  0.139 -0.862 7  0.873  280.2
2002 10 22  0.319 -0.784 7  0.847  269.2
2002 10 23  0.489 -0.686 7  0.843  263.8
2002 10 24  0.646 -0.571 8  0.863  264.9
2002 10 25  0.787 -0.442 8  0.903  272.5
2002 10 26  0.911 -0.302 8  0.959  285.8
2002 10 27  1.014 -0.154 8  1.026  303.4
2002 10 28  1.097 -0.001 8  1.097  323.8
2002 10 29  1.158  0.155 1  1.168  345.3
2002 10 30  1.196  0.309 1  1.235  366.7
2002 10 31  1.211  0.461 1  1.295  386.9
2002 11 01  1.202  0.607 1  1.347  405.0
2002 11 02  1.171  0.745 1  1.388  420.5
